Tide	B
Power	I
PODS	I
(	O
excludes	O
Tide	B
Liquid	I
/	I
Powder	I
Laundry	I
Detergent	I
,	I
Tide	I
Simply	I
,	I
Tide	I
Simply	I
PODS	I
,	I
and	I
Tide	I
PODS	I
9	O
ct	O
and	O
below	O
,	O
and	O
trial	O
/	O
travel	O
size	O
)	O
.	O

SAVE	O
$	O
2.00	O
ONE	O
Tampax	B
Pearl	I
,	I
Radiant	I
OR	O
PURE	B
Tampons	I
(	O
14	O
ct	O
or	O
higher	O
)	O
.	O

SAVE	O
$	O
2.00	O
ONE	O
Downy	B
Liquid	I
Fabric	I
Conditioner	I
72	O
ld	O
or	O
larger	O
(	O
includes	O
Downy	B
Odor	I
Protect	I
48	O
oz	O
or	O
larger	O
OR	O
Downy	B
Wrinkle	I
Guard	I
40	O
oz	O
or	O
larger	O
OR	O
Downy	B
Nature	I
Blends	I
67	O
oz	O
or	O
larger	O
)	O
OR	O
Bounce	B
/	I
Downy	I
Sheets	I
130	O
ct	O
or	O
larger	O
(	O
includes	O
Bounce	B
/	I
Downy	I
Wrinkle	I
Guard	I
80	O
ct	O
or	O
larger	O
)	O
OR	O
In	B
Wash	I
Scent	I
Boosters	I
8.6	O
oz	O
or	O
larger	O
(	O
includes	O
Downy	B
Unstopables	I
,	I
Fresh	I
Protect	I
,	I
Odor	I
Protect	I
,	I
and	I
Infusions	I
)	O
(	O
excludes	O
Downy	B
Libre	I
Enjuague	I
,	I
Gain	I
Fireworks	I
,	O
and	O
trial	O
/	O
travel	O
size	O
)	O
.	O

SAVE	O
$	O
1.00	O
on	O
any	O
TWO	O
(	O
2	O
)	O
boxes	O
of	O
Life	B
cereal	I

SAVE	O
$	O
1.00	O
ONE	O
Gain	B
Liquid	I
Fabric	I
Softener	I
48	O
ld	O
or	O
larger	O
(	O
includes	O
Gain	B
Botanicals	I
)	O
OR	O
Gain	B
Fireworks	I
In	I
Wash	I
Scent	I
Boosters	I
5.7	O
oz	O
or	O
larger	O
OR	O
Gain	B
Dryer	I
Sheets	I
105	O
ct	O
or	O
larger	O
(	O
excludes	O
Gain	B
Flings	I
,	I
Gain	I
Detergent	I
and	O
trial	O
/	O
travel	O
size	O
)	O
.	O

SAVE	O
$	O
0.50	O
on	O
any	O
one	O
(	O
1	O
)	O
Pine	B
-	I
Sol	I
®	I
product	I
,	O
40oz+	O

$	O
0.25	O
OFF	O
ONE	O
(	O
1	O
)	O
package	O
of	O
Keebler	B
®	I
Caramel	I
Nut	I
Dreams	I
,	I
Coconut	I
Dreams	I
,	I
Strawberry	I
Shortcake	I
,	I
or	I
Hot	I
Fudge	I
Sundae	I
cookies	I

SAVE	O
$	O
1.00	O
ONE	O
Oral	B
-	I
B	I
Glide	I
Manual	I
Floss	I
,	I
Floss	I
Picks	I
,	I
Interdental	I
Brush	I
OR	O
Interdental	B
Picks	I
(	O
excludes	O
trial	O
/	O
travel	O
size	O
)	O
.	O

SAVE	O
$	O
1.00	O
on	O
Any	O
ONE	O
(	O
1	O
)	O
BENADRYL	B
®	I
20ct	O
,	O
24ct	O
or	O
4	O
oz	O
product	O
(	O
excludes	O
topical	B
,	O
trial	O
&	O
amp	O
;	O
travel	O
sizes	O
)	O

GET	O
$	O
2.00	O
off	O
any	O
ONE	O
(	O
1	O
)	O
Bag	B
of	O
PULL	B
-	I
UPS	I
®	I
Training	I
Pants	I
(	O
27	O
ct	O
.	O
or	O
lower	O
,	O
not	O
valid	O
on	O
trial	O
packs	O
)	O

SAVE	O
$	O
1.00	O
on	O
any	O
one	O
(	O
1	O
)	O
El	B
Monterey	I
®	I
Single	I
Serve	I
Meals	I

SAVE	O
$	O
2.00	O
ONE	O
Always	B
DISCREET	I
Incontinence	I
Product	I
(	O
excludes	O
other	O
Always	B
Products	I
,	I
Always	I
Discreet	I
Boutique	I
and	O
trial	O
/	O
travel	O
size	O
)	O
.	O

SAVE	O
$	O
3.00	O
ONE	O
Gillette	B
Disposable	I
2	O
ct	O
or	O
larger	O
(	O
excludes	O
Sensor	B
2	O
ct	O
and	O
Venus	B
Products	I
)	O
.	O

SAVE	O
$	O
0.50	O
On	O
any	O
ONE	O
(	O
1	O
)	O
GOOD	B
FOODS	I
Guacamole	I
,	I
Plant	I
-	I
based	I
Dip	I
,	I
Dairy	I
Dip	I
,	I
or	I
Salsa	I

SAVE	O
$	O
2.00	O
on	O
any	O
ONE	O
(	O
1	O
)	O
Aleve	B
®	I
or	I
Aleve	I
®	I
PM	I
product	O
40ct	O
.	O
or	O
larger	O
(	O
excludes	O
Aleve	B
-	I
D	I
®	I
)	O

SAVE	O
$	O
1.00	O
on	O
any	O
ONE	O
(	O
1	O
)	O
Cheez	B
-	I
It	I
®	I
Baked	I
Snack	I
Crackers	I
Caddy	I
Pack	I
(	O
20	O
ct	O
.	O
or	O
Larger	O
,	O
Any	O
Flavor	O
)	O

SAVE	O
$	O
1.00	O
ONE	O
Tide	B
Simply	I
Laundry	I
Detergent	I
50	O
oz	O
or	O
larger	O
OR	O
ERA	B
Laundry	I
Detergent	I
75	O
oz	O
or	O
larger	O
(	O
excludes	O
Tide	B
Detergent	I
,	I
Tide	I
PODS	I
,	I
Tide	I
Simply	I
PODS	I
,	O
and	O
trial	O
/	O
travel	O
size	O
)	O
.	O

SAVE	O
55¢	O
on	O
any	O
ONE	O
(	O
1	O
)	O
OFF	B
!	I
®	I
Product(Excludes	I
Club	B
Packs	I
,	I
Twin	I
Packs	I
,	O
2	O
oz	O
.	O
and	O
2.5	O
oz	O
.	O
OFF	B
!	I
®	I
Products	I
)	O

SAVE	O
$	O
3.00	O
ONE	O
Venus	B
OR	O
Daisy	B
Disposable	I
2	O
ct	O
or	O
larger	O
(	O
excludes	O
Daisy	B
2	O
ct	O
)	O
.	O

SAVE	O
$	O
2.00	O
ONE	O
Olay	B
Facial	I
Cleanser	I
(	O
excludes	O
trial	O
/	O
travel	O
size	O
)	O
.	O

SAVE	O
$	O
1.00	O
ONE	O
Prilosec	B
OTC	I
Product	I
.	O

SAVE	O
$	O
4.00	O
ONE	O
Gillette	B
Blade	I
Refill	I
(	O
4	O
ct	O
or	O
larger	O
)	O
.	O

SAVE	O
$	O
2.00	O
ONE	O
Gain	B
Flings	I
30	O
ct	O
or	O
larger	O
OR	O
Gain	B
Ultra	I
Flings	I
18	O
ct	O
or	O
larger	O
(	O
excludes	O
Gain	B
Liquid	I
/	I
Powder	I
Laundry	I
Detergent	I
,	I
Gain	I
Fabric	I
Enhancers	I
,	I
Gain	I
Fireworks	I
,	I
Gain	I
Flings	I
9	O
ct	O
and	O
trial	O
/	O
travel	O
size	O
)	O
.	O

GET	O
$	O
3.00	O
off	O
any	O
ONE	O
(	O
1	O
)	O
Box	B
of	O
PULL	B
-	I
UPS	I
®	I
Training	I
Pants	I
(	O
40	O
ct	O
.	O
or	O
higher	O
)	O

SAVE	O
$	O
3.00	O
ONE	O
Crest	B
Gum	I
Detoxify	I
,	I
Gum	I
&	I
amp	I
;	I
Enamel	I
Repair	I
,	O
OR	O
Gum	B
&	I
amp	I
;	I
Sensitivity	I
3.0	O
oz	O
or	O
larger	O
(	O
excludes	O
all	O
other	O
variants	O
,	O
kids	O
,	O
and	O
trial	O
/	O
travel	O
size	O
)	O
.	O

SAVE	O
$	O
2.00	O
ONE	O
Gillette	B
Razor	I
(	O
excludes	O
Disposables	B
,	I
Venus	I
Products	I
and	O
trial	O
/	O
travel	O
size	O
)	O
.	O

SAVE	O
$	O
4.00	O
when	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Adult	B
ZYRTEC	I
®	I
product	O
,	O
any	O
variety	O
(	O
24	O
-	O
45ct	O
)	O
.	O
Excludes	O
trial	O
&	O
amp	O
;	O
travel	O
sizes	O

SAVE	O
$	O
2.00	O
ONE	O
Dreft	B
Newborn	I
Laundry	I
Detergent	I
OR	O
Dreft	B
Active	I
Baby	I
Laundry	I
Detergent	I
OR	O
Dreft	B
Pure	I
Gentleness	I
Laundry	I
Detergent	I
(	O
excludes	O
trial	O
/	O
travel	O
size	O
)	O
.	O

BUY	O
ONE	O
GET	O
ONE	O
FREE	O
on	O
any	O
ONE	O
(	O
1	O
)	O
bag	O
of	O
Flavors	O
of	O
America	O
by	O
Eight	B
O'Clock	I
®	I
,	O
Any	O
variety	O
11	O
oz	O
.	O

SAVE	O
$	O
4.00	O
ONE	O
Olay	B
Facial	I
Moisturizer	I
(	O
excludes	O
Serums	B
,	I
Complete	I
,	I
Active	I
Hydrating	I
and	O
trial	O
/	O
travel	O
size	O
)	O
.	O

SAVE	O
$	O
2.00	O
ONE	O
Venus	B
Razor	I
(	O
excludes	O
disposables	O
)	O
.	O

SAVE	O
$	O
5.00	O
off	O
any	O
ONE	O
(	O
1	O
)	O
Claritin	B
®	I
up	I
to	O
55ct	O
,	O
excludes	O
60ct	O
or	O
larger	O

SAVE	O
$	O
1.50	O
on	O
any	O
ONE	O
(	O
1	O
)	O
package	O
of	O
HUGGIES	B
®	I
LITTLE	I
SWIMMERS	I
®	I
Disposable	I
Swimpants	I
(	O
10	O
ct	O
.	O
or	O
larger	O
)	O

SAVE	O
$	O
3.00	O
ONE	O
(	O
1	O
)	O
Nexium	B
®	I
24HR	I
28ct	O
or	O
larger	O

SAVE	O
$	O
4.00	O
ONE	O
Venus	B
Blade	I
Refill	I
(	O
4	O
ct	O
or	O
larger	O
)	O
.	O

SAVE	O
$	O
3.00	O
off	O
any	O
ONE	O
(	O
1	O
)	O
Children	B
's	I
Claritin	I
®	I
Syrup	I
4	O
oz	O
or	O
larger	O

SAVE	O
$	O
5.00	O
on	O
ONE	O
(	O
1	O
)	O
NUTRO	B
™	I
WHOLESOME	I
ESSENTIALS	I
™	I
Dry	I
Cat	I
Food	I
bag	O
,	O
any	O
size	O

SAVE	O
$	O
5.00	O
ONE	O
Oral	B
-	I
B	I
Vitality	I
OR	O
Pro	B
500	I
Rechargeable	I
Electric	I
Toothbrush	I
.	O

Any	O
Open	B
Nature	I
Product	I
of	O
$	O
1	O
or	O
more	O
.	O
Limit	O
1	O
item	O
.	O

Any	O
Bakery	B
Department	I
Purchase	O
of	O
$	O
1	O
or	O
more	B
.	O
Limit	O
1	O
item	O
.	O

Any	O
Frozen	B
Aisle	I
Purchase	O
of	O
$	O
1	O
or	O
more	O
.	O
Limit	O
1	O
item	O
.	O

Any	O
Produce	B
Department	I
Purchase	O
of	O
$	O
1	O
or	O
more	O
.	O
Limit	O
1	O
item	O
.	O

Golden	B
Ripe	I
Bananas	I
PLU	I
4011	O
Per	O
lb	O
.	O
Excludes	O
Organic	B
.	O

Signature	B
SELECT	I
refreshe	I
Water	I
24-pack	O
,	O
16.9-oz	O
.	O
+	O
CRV	O
.	O

Calidad	B
Tortilla	I
Chips	I
12	O
to	O
14-oz	O
.	O

Chobani	B
Greek	I
Yogurt	I
5.3-oz	O
.	O

Lucerne	B
Shredded	I
Cheese	I
6	I
to	O
8-oz	O
.	O

Lucerne	B
Butter	I
16-oz	O
.	O

Mission	B
Super	I
Size	I
Yellow	I
Corn	I
Tortillas	I
24-ct	O
.	O

Barilla	B
Pasta	I
12	O
to	O
16-oz	O
.	O
Excludes	O
Plus	B
Pasta	I
and	I
Gluten	I
Free	O
.	O

$	O
1	O
Off	O
Your	O
Purchase	O
of	O
$	O
1	O
or	O
More	O
*	B
Standard	I
exclusions	I
apply	O
.	O

Visa	B
®	I
Gift	I
Cards	I
When	O
you	O
buy	O
$	O
100	O
or	O
more	O
in	O
Visa	B
®	I
gift	I
cards	I
.	O
Limit	O
1	O
per	O
...	O

Signature	B
Farms	I
Romaine	I
Hearts	I
3-ct	O
.	O
Limit	O
1	O
.	O

Fresh	B
Cravings	I
Dip	I
8	O
-	O
10-oz	O
.	O
Limit	O
1	O
.	O

Litehouse	B
®	O
Buy	O
ONE	O
(	O
1	O
)	O
Litehouse	B
®	I
Organic	I
Dressing(11.25	O
oz	O
)	O
,	O
get	O
ONE	O
...	O

Caspers	B
Franks	I
16-oz	O
.	O
Limit	O
4	O
.	O

Aidells	B
Gourmet	I
Chicken	I
Sausage	I
or	I
Aidells	I
meatballs	I
.	O
12-oz	O
.	O
Limit	O
2	O
items	O
.	O

Signature	B
Farms	I
80	O
%	O
Lean	B
Ground	I
Beef	I
Mega	I
-	I
pack	I
.	O
Limit	O
1	O
.	O

Plated	B
Meal	I
Kits	I
22.2	O
-	O
32.5-oz	O
.	O

Lipton	B
or	I
Tazo	I
Tea	I
75	O
-	O
100-ct	O
.	O
Lipton	B
or	O
20-ct	O
.	O
Tazo	B
.	O

Glacéau	B
smartwater	I
Sport	I
700-ml	O
.	O
or	O
20-oz	O
.	O
vitaminwater	B
.	O
+	O
CRV(CA	O
only	O
)	O
.	O
Limit	O
12	O
.	O

Simply	B
Orange	I
Juice	I
52-oz	O
.	O
+	O
CRV(CA	O
only	O
)	O
.	O
Limit	O
4	O
.	O

7-UP	O
2-ltr	O
.	O
+	B
CRV(CA	I
only	O
)	O
.	O
Limit	O
4	O
.	O

Gatorade	B
8-pk	O
.	O
,	O
20-oz	O
.	O
+	B
CRV(CA	I
only	O
)	O
.	O
Limit	O
4	O
.	O

When	O
you	O
Buy	O
12-Pk	O
.	O
Dr	B
Pepper	I
&	I
Cream	I
...	O
Buy	O
Regular	B
or	I
Diet	I
Dr.	I
Pepper	I
&	I
Cream	I
Soda	I
&	O
get	O
FREE	O
...	O

San	B
Pellegrino	I
Soda	I
6-pk	O
.	O
,	O
11.15-oz	O
.	O
+	B
CRV(CA	I
only	O
)	O
.	O
Limit	O
4	O
.	O

Signature	B
SELECT	O
Apple	B
Juice	I
or	I
Lemonade	I
64-oz	O
.	O
+	B
CRV(CA	I
only	O
)	O
.	O
Limit	O
4	O
.	O

Green	B
Mountain	I
Coffee	I
Roasters	I
or	I
The	I
Original	I
Donut	I
Shop	I
.	O
12	O
-	O
32-ct	O
.	O
k	B
-	I
cup	I
pods	I
.	O

KeVita	B
®	I
on	O
any	O
TWO	O
(	O
2	O
)	O
15.2	O
oz	O
.	O
KeVita	B
®	I
bottles	I
.	O

Naked	B
®	I
Juice	I
on	O
any	O
TWO	O
(	O
2	O
)	O
15.2	O
oz	O
Naked	B
®	I
Juice	I
bottles	I
.	O

Hint	B
®	I
Water	I
When	O
you	O
buy	O
any	O
FIVE	O
(	O
5	O
)	O
bottles	O
of	O
Still	B
Hint	I
®	I
Water	I
.	O

Arrowhead	B
®	I
Brand	I
Water	I
on	O
any	O
THREE	O
(	O
3	O
)	O
Arrowhead	B
®	I
Spring	I
Water	I
Case	I
Packs	I
...	O

Starbucks	B
®	I
ONE	O
(	O
1	O
)	O
Starbucks	B
®	I
Ground	I
Coffee	I
with	I
Essential	I
Vitamins	I
or	O
...	O

Starbucks	B
®	I
ONE	O
(	O
1	O
)	O
Starbucks	B
®	I
K	I
-	I
Cup	I
®	I
Coffee	I
with	I
Essential	I
Vitamins	I
,	O
...	O

Glaceau	B
smartwater	I
12-pk	O
.	O
,	O
1-ltr	O
.	O
bottles	O
.	O
Limit	O
1	O
.	O

Glaceau	B
smartwater	I
6-pk	O
.	O
,	O
1-liter	O
.	O
Limit	O
1	O
per	O
transaction	O
.	O

Silk	B
Almondmilk	I
Half	I
-	I
gallon	I
.	O
Gluten	B
free	O
.	O

Lucerne	B
Cheese	I
6	I
-	O
8-oz	O
.	O
Limit	O
4	O
.	O

Lucerne	B
Flavored	I
Creamer	I
32-oz	O
.	O
Limit	O
4	O
.	O

Galbani	B
String	I
or	I
Stick	I
Cheese	I
10	O
-	O
12-oz	O
.	O

Dannon	B
Greek	I
Yogurt	I
4-pack	O
,	O
5.3-oz	O
.	O

Chobani	B
Greek	I
Yogurt	I
32-oz	O
.	O

Challenge	B
or	I
Danish	I
Creamery	I
Butter	I
16-oz	O
.	O
quarters	O
.	O
Or	O
15-oz	O
.	O
Challenge	B
spreadable	I
butter	I
....	O

Sargento	B
Snack	I
Bites	I
on	O
ONE	O
(	O
1	O
)	O
Sargento	B
Snack	I
Bites	I
.	O

Sargento	B
Balanced	I
Breaks	I
on	O
ONE	O
(	O
1	O
)	O
Sargento	B
Balanced	I
Breaks	I
.	O

Sargento	B
®	I
on	O
any	O
TWO	O
(	O
2	O
)	O
Sargento	B
®	I
Natural	I
Cheese	I
Slices	I
.	O

Oikos	B
Blue	I
Yogurt	I
On	O
Any	O
ONE	O
(	O
1	O
)	O
Oikos	B
Blue	I
Yogurt	I
Cup	I
(	O
excluding	O
Triple	O
Zero	O
)	O
.	O

Frigo	B
®	I
Cheese	I
Heads	I
®	I
Cheese	I
on	O
ONE	O
(	O
1	O
)	O
Frigo	B
®	I
Cheese	I
Heads	I
®	I
8ct	O
or	O
larger	O
Snack	B
Cheese	I
...	O

noosa	B
®	I
Yoghurt	I
on	O
any	O
THREE	O
(	O
3	O
)	O
noosa	B
®	I
yoghurts	I
.	O

Hennessy	B
VS	O
750-ml	O
.	O
Or	O
1.75-ltr	O
.	O
Ketel	B
One	I
.	O
Limit	O
2	O
items	O
.	O

-	O
on	O
TWO	O
(	O
2	O
)	O
12-packs	O
or	O
larger	O
of	O
Elysian	B
Family	I
,	I
Golden	I
...	O

Crook	B
&	I
Marker	I
®	O
on	O
any	O
combination	O
of	O
TWO	O
(	O
2	O
)	O
8-can	O
variety	O
packs	O
of	O
Crook	B
...	O

A	B
to	I
Z	I
Wineworks	I
on	O
any	O
TWO	O
(	O
2	O
)	O
750ml	O
bottles	O
of	O
A	B
to	I
Z	I
Wineworks	O
wine	O
.	O

Truly	B
Hard	I
Seltzer	I
on	O
any	O
FOUR	O
(	O
4	O
)	O
6-packs	O
or	O
TWO	O
(	O
2	O
)	O
12-packs	O
or	O
ONE	O
(	O
1	O
)	O
...	O

Anheuser	B
-	I
Busch	I
Multi	I
Brand	I
On	O
18PK	O
or	O
larger	O
of	O
Bud	B
Light	I
®	I
or	O
12PK	O
or	O
larger	O
of	O
...	O

Erath	B
Oregon	I
on	O
the	O
purchase	O
of	O
TWO	O
(	O
2	O
)	O
750ml	O
bottles	O
of	O
Erath	B
Oregon	I
...	O

Anchor	B
Brewing	I
Co	I
the	O
purchase	O
of	O
Anchor	B
Steam	I
or	O
Anchor	B
California	I
Lager	I
6	O
...	O

MALIBU	B
®	I
and	I
Dole	I
®	I
Canned	I
Pineapple	I
Juice	I
on	O
any	O
Dole	B
®	I
Canned	I
Pineapple	I
Juice	I
with	O
the	O
purchase	O
of	O
...	O

ALTOS	B
™	I
Tequila	I
on	O
taco	O
essentials	O
when	O
you	O
purchase	O
ONE	O
(	O
1	O
)	O
750ml	O
bottle	O
...	O

KETEL	B
ONE	O
®	B
BOTANICALS	I
on	O
ONE	O
(	O
1	O
)	O
bottle	O
(	O
750ml	O
only	O
)	O
of	O
KETEL	B
ONE	O
®	B
BOTANICALS	I
and	O
...	O

ABSOLUT	B
®	I
VODKA	I
on	O
any	O
mixer	O
when	O
you	O
purchase	O
of	O
any	O
ONE	O
(	O
1	O
)	O
750ml	O
bottle	O
...	O

JAMESON	B
®	I
Irish	I
Whiskey	I
on	O
ONE	O
(	O
1	O
)	O
750ml	O
bottle	O
of	O
JAMESON	B
®	I
IRISH	I
WHISKEY	I
.	O

BEEFEATER	B
®	I
London	I
Dry	I
Gin	I
on	O
any	O
tonic	B
water	I
when	O
you	O
purchase	O
any	O
ONE	O
(	O
1	O
)	O
750ml	O
...	O

Stella	B
Artois	I
®	I
on	O
TWO	O
(	O
2	O
)	O
12-packs	O
of	O
any	O
Stella	B
Artois	I
®	I
products	O
.	O

TEQUILA	B
AVIÓN	I
®	I
ONE	O
(	O
1	O
)	O
750ml	O
bottle	O
of	O
TEQUILA	B
AVIÓN	I
®	I
Silver	I
or	I
Reposado	I
.	O

Clausthaler	B
on	O
ONE	O
(	O
1	O
)	O
Clausthaler	B
beer	I
6-Pack	O
(	O
Original	B
,	I
Dry	I
Hopped	I
or	O
...	O

Mike	B
's	I
Hard	I
Lemonade	I
on	O
ONE	O
(	O
1	O
)	O
12-pack	O
of	O
Mike	B
's	I
Hard	I
Lemonade	I
.	O

San	B
Simeon	I
&	I
Maddalena	I
Wine	I
$	O
3	O
for	O
THREE	O
(	O
3	O
)	O
,	O
$	O
9	O
for	O
SIX	O
(	O
6	O
)	O
or	O
$	O
24	O
when	O
you	O
purchase	O
...	O

Kendall	B
-	I
Jackson	I
Wine	I
Save	O
$	O
12	O
when	O
you	O
buy	O
SIX	O
(	O
6	O
)	O
,	O
Save	O
$	O
3	O
when	O
you	O
buy	O
THREE	O
...	O

Pacifico	B
Clara	I
When	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
12-pack	O
or	O
larger	O
of	O
Pacifico	B
Clara	I
...	O

Modelo	B
When	O
you	O
buy	O
TWO	O
(	O
2	O
)	O
12-packs	O
or	O
ONE	O
(	O
1	O
)	O
24-pack	O
of	O
Modelo	B
...	O

Kona	B
®	I
Brewing	I
on	O
ONE	O
(	O
1	O
)	O
12-pack	O
Kona	B
®	I
beer	I
and	I
Groceries	I
.	O

Cupcake	B
®	I
Wine	I
Save	O
$	O
2	O
on	O
TWO	O
(	O
2	O
)	O
,	O
$	O
6	O
on	O
FOUR	O
(	O
4	O
)	O
,	O
$	O
18	O
on	O
SIX	O
(	O
6	O
)	O
on	O
...	O

CORONA	B
when	O
you	O
purchase	O
ONE	O
(	O
1	O
)	O
24-pack	O
of	O
Corona	B
Extra	I
,	I
Corona	I
...	O

CORONA	B
$	O
10	O
off	O
TWO	O
(	O
2	O
)	O
,	O
or	O
$	O
5	O
off	O
ONE	O
(	O
1	O
)	O
12-pack	O
or	O
larger	O
of	O
...	O

Russian	B
Standard	I
®	I
Original	I
Vodka	I
on	O
ONE	O
(	O
1	O
)	O
1.75	O
Liter	B
Bottle	I
of	O
Russian	B
Standard	I
®	I
Original	I
...	O

New	B
Belgium	I
Beer	I
on	O
TWO	O
(	O
2	O
)	O
6pks	O
of	O
any	O
New	B
Belgium	I
beer	I
.	O

Ace	B
Kicker	I
$	O
1	O
on	O
ONE	O
(	O
1	O
)	O
,	O
$	O
6	O
on	O
THREE	O
(	O
3	O
)	O
or	O
$	O
18	O
on	O
SIX	O
(	O
6	O
)	O
750ml	O
...	O

Gentleman	B
Jack	I
®	I
On	O
One	O
(	O
1	O
)	O
750ml	O
or	O
larger	O
bottle	O
of	O
Gentleman	B
Jack	I
.	O

St.	B
Huberts	I
The	I
Stag	I
Recieve	I
$	O
2	O
on	O
ONE	O
(	O
1	O
)	O
or	O
$	O
5	O
on	O
TWO	O
(	O
2	O
)	O
750ml	O
bottles	O
of	O
St	O
....	O

7	B
Deadly	I
and	I
Imagery	I
Wines	I
on	O
ONE	O
(	O
1	O
)	O
750	O
Bottle	O
of	O
7	B
Deadly	I
or	I
Imagery	I
.	O

BULLEIT	B
on	O
ONE	O
(	O
1	O
)	O
bottle	O
(	O
750ml	O
only	O
)	O
of	O
participating	O
BULLEIT	B
...	O

SMIRNOFF	B
ICE	I
,	I
SMIRNOFF	I
SELTZER	I
on	O
ONE	O
(	O
1	O
)	O
12-pack	O
of	O
SMIRNOFF	B
ICE	I
OR	O
SMIRNOFF	B
Seltzer	I
AND	O
...	O

Grand	B
Marnier	I
®	O
on	O
ONE	O
(	O
1	O
)	O
Bottle	B
of	O
Grand	B
Marnier	I
®	I
750ml	O
.	O

CROWN	B
ROYAL	I
ONE	O
(	O
1	O
)	O
bottle	O
(	O
750ml	O
or	O
larger	O
)	O
of	O
CROWN	B
ROYAL	I
(	O
any	O
...	O

KETEL	B
ONE	O
®	B
ONE	O
(	O
1	O
)	O
bottle	B
(	O
750ml	O
or	O
larger	O
)	O
of	O
KETEL	B
ONE	O
®	B
Vodka	I
...	O

High	B
Noon	I
®	I
Sun	I
Sips	I
on	O
One	O
(	O
1	O
)	O
Variety	O
12	O
Pack	O
of	O
High	B
Noon	I
®	I
Sun	I
Sips	I
.	O

Risata	B
Save	O
$	O
1	O
off	O
ONE	O
(	O
1	O
)	O
,	O
$	O
5	O
off	O
THREE	O
(	O
3	O
)	O
,	O
or	O
$	O
12	O
off	O
SIX	O
(	O
6	O
)	O
...	O

BACARDI	B
®	I
INSTANTLY	O
ON	O
THE	O
PURCHASE	O
OF	O
ONE	O
(	O
1	O
)	O
COCA	B
-	I
COLA	I
®	I
10PK	O
7.5	O
OZ	O
...	O

PLUME	B
&	I
PETAL	I
®	I
VODKA	I
ON	O
THE	O
PURCHASE	O
OF	O
ONE	O
(	O
1	O
)	O
750ML	O
BOTTLE	O
OF	O
PLUME	B
&	I
PETAL	I
®	I
...	O

TANQUERAY	B
ONE	O
(	O
1	O
)	O
bottle	O
(	O
750ml	O
or	O
larger	O
)	O
of	O
TANQUERAY	B
London	I
Dry	I
...	O

SMIRNOFF	B
ONE	O
(	O
1	O
)	O
bottle	O
(	O
750ml	O
or	O
larger	O
)	O
of	O
SMIRNOFF	B
(	O
any	O
variant	O
,	O
...	O

DON	B
JULIO	I
ONE	O
(	O
1	O
)	O
bottle	O
(	O
750ml	O
only	O
)	O
of	O
DON	B
JULIO	I
Blanco	I
Tequila	I
.	O

BOMBAY	B
SAPPHIRE	I
®	I
GIN	I
ON	O
THE	O
PURCHASE	O
OF	O
ONE	O
(	O
1	O
)	O
750ML	O
BOTTLE	O
OF	O
BOMBAY	B
SAPPHIRE	I
®	I
...	O

Yes	O
Way	B
Rosé	I
Save	O
$	O
1	O
off	O
ONE	O
(	O
1	O
)	O
,	O
$	O
5	O
off	O
THREE	O
(	O
3	O
)	O
,	O
or	O
$	O
12	O
off	O
SIX	O
(	O
6	O
)	O
...	O

SMIRNOFF	B
on	O
ONE	O
(	O
1	O
)	O
12-pack	O
of	O
SMIRNOFF	B
Seltzer	I
AND	O
ONE	O
(	O
1	O
)	O
bottle	O
...	O

Signature	B
Cafe	I
8-Piece	O
Dark	B
Meat	I
Fried	I
...	O
4-each	O
:	O
drumsticks	B
&	I
thighs	I
.	O
Limit	O
2	O
.	O

Primo	B
Taglio	I
Ham	I
Off	I
The	I
Bone	I
or	I
Pan	I
Roasted	I
Turkey	I
Breast	I
or	I
American	I
Yellow	I
or	I
White	I
...	O

Wellington	B
Water	I
Crackers	I
4.4-oz	O
.	O

Mini	B
Babybel	I
Cheese	I
6-ct	I
.	O

Signature	B
Cafe	I
Whole	I
Roasted	I
Chicken	I
28	O
-	O
34-oz	O
.	O
Limit	O
1	O
.	O

Signature	B
Cafe	I
Side	I
Entrée	I
12	O
-	O
16-oz	O
.	O
Limit	O
1	O
.	O

Reser	B
's	I
®	I
on	O
any	O
ONE	O
(	O
1	O
)	O
Reser	B
's	I
®	I
Deli	I
Salad	I
.	O

Claritin	B
®	I
Buy	O
1	O
Get	O
$	O
5.00	O
off	O
or	O
Buy	O
More	O
for	O
Greater	O
Savings	O
!	O
on	O
...	O

CREST	B
®	I
on	O
ONE	O
Crest	B
Gum	I
Detoxify	I
,	I
Gum	I
&	I
Enamel	I
Repair	I
OR	O
Gum	B
&	O
...	O

Crest	B
Whitestrips	I
ONE	O
Crest	B
3D	I
White	I
Whitestrips	I
Kit	I
(	O
excludes	O
Noticeably	B
...	O

Fixodent	B
ONE	O
Fixodent	B
Adhesive	I
1.4	O
oz	O
OR	O
larger	O
(	O
excludes	O
...	O

Oral	B
B	I
ONE	O
Oral	B
-	I
B	I
Adult	I
Manual	I
Toothbrush	I
(	O
excludes	O
Pulsar	B
,	O
...	O

Prilosec	B
ONE	O
Prilosec	B
